curve_id,pair_id,split,kind,archetype,GT,truth_T1_latent,truth_T1_observable,mean_reporting_delay,delay_median,r_pre,r_post,ramp_days,ascertainment,dispersion,imports,weekday_batch_fraction,zero_fraction
development_slow_high_severity_008_outbreak,development_slow_high_severity_008,development,outbreak,slow_high_severity,9.528850618772285,83.0,87.0,4.6972685804655185,4,0.5995165196078764,1.140289969749252,33,0.43057671325337155,4.44091396509201,0.3444036560921312,0.3141243627317108,0.44545454545454544
development_slow_high_severity_008_no_outbreak,development_slow_high_severity_008,development,no_outbreak,slow_high_severity,9.528850618772285,,,4.6972685804655185,4,0.5995165196078764,,33,0.43057671325337155,4.44091396509201,0.3444036560921312,0.3141243627317108,0.6409090909090909
development_slow_high_severity_009_outbreak,development_slow_high_severity_009,development,outbreak,slow_high_severity,8.352027090359268,99.0,108.0,9.83499708498653,9,0.6179314294014795,1.1759702325356969,37,0.47403894945141317,2.113843372591246,0.5384541271198917,0.13497341888237008,0.42727272727272725
development_slow_high_severity_009_no_outbreak,development_slow_high_severity_009,development,no_outbreak,slow_high_severity,8.352027090359268,,,9.83499708498653,9,0.6179314294014795,,37,0.47403894945141317,2.113843372591246,0.5384541271198917,0.13497341888237008,0.509090909090909
development_slow_high_severity_010_outbreak,development_slow_high_severity_010,development,outbreak,slow_high_severity,8.670966011167664,88.0,95.0,8.142658079710143,7,0.765115682363675,1.1033095346808075,19,0.5971351691731377,2.082550032443268,0.5701048253848897,0.25856690992219267,0.19545454545454546
development_slow_high_severity_010_no_outbreak,development_slow_high_severity_010,development,no_outbreak,slow_high_severity,8.670966011167664,,,8.142658079710143,7,0.765115682363675,,19,0.5971351691731377,2.082550032443268,0.5701048253848897,0.25856690992219267,0.35454545454545455
development_slow_high_severity_011_outbreak,development_slow_high_severity_011,development,outbreak,slow_high_severity,12.26274300684064,99.0,102.0,3.5328015420904793,3,0.6535039264965787,1.2239485196963267,26,0.2823953954745315,4.084153758179273,0.2841244319150083,0.31413066297109254,0.4590909090909091
development_slow_high_severity_011_no_outbreak,development_slow_high_severity_011,development,no_outbreak,slow_high_severity,12.26274300684064,,,3.5328015420904793,3,0.6535039264965787,,26,0.2823953954745315,4.084153758179273,0.2841244319150083,0.31413066297109254,0.8545454545454545
development_slow_high_severity_012_outbreak,development_slow_high_severity_012,development,outbreak,slow_high_severity,12.216676801596524,89.0,93.0,4.639978359051167,4,0.6563919337686961,1.1954485240456887,33,0.1941463359602085,6.93905690864206,0.3576425167785462,0.08873839954946514,0.5681818181818182
development_slow_high_severity_012_no_outbreak,development_slow_high_severity_012,development,no_outbreak,slow_high_severity,12.216676801596524,,,4.639978359051167,4,0.6563919337686961,,33,0.1941463359602085,6.93905690864206,0.3576425167785462,0.08873839954946514,0.8136363636363636
development_slow_high_severity_013_outbreak,development_slow_high_severity_013,development,outbreak,slow_high_severity,10.870408828655407,93.0,102.0,9.830725867059796,9,0.8143483552115777,1.2432232650343182,36,0.23406060986422145,3.676439478640182,0.182780246028103,0.33323177783779995,0.6727272727272727
development_slow_high_severity_013_no_outbreak,development_slow_high_severity_013,development,no_outbreak,slow_high_severity,10.870408828655407,,,9.830725867059796,9,0.8143483552115777,,36,0.23406060986422145,3.676439478640182,0.182780246028103,0.33323177783779995,0.8272727272727273
development_slow_high_severity_014_outbreak,development_slow_high_severity_014,development,outbreak,slow_high_severity,11.09324435018313,96.0,104.0,9.614339637708076,8,0.5997026940242329,1.1714141022661722,32,0.5559788329919004,5.03000272741269,0.3036563907887255,0.07860969844091488,0.2636363636363636
development_slow_high_severity_014_no_outbreak,development_slow_high_severity_014,development,no_outbreak,slow_high_severity,11.09324435018313,,,9.614339637708076,8,0.5997026940242329,,32,0.5559788329919004,5.03000272741269,0.3036563907887255,0.07860969844091488,0.6181818181818182
development_slow_high_severity_015_outbreak,development_slow_high_severity_015,development,outbreak,slow_high_severity,9.788147299764574,96.0,100.0,4.668457928977747,4,0.8779211708638699,1.2378793416141498,21,0.2858019638093863,5.765389432943618,0.4463281797665392,0.07030864311997725,0.2909090909090909
development_slow_high_severity_015_no_outbreak,development_slow_high_severity_015,development,no_outbreak,slow_high_severity,9.788147299764574,,,4.668457928977747,4,0.8779211708638699,,21,0.2858019638093863,5.765389432943618,0.4463281797665392,0.07030864311997725,0.5909090909090909
development_slow_high_severity_016_outbreak,development_slow_high_severity_016,development,outbreak,slow_high_severity,8.997106836277077,63.0,67.0,4.2139648167730295,4,0.7168626399535767,1.4178450848594653,37,0.4367050277335787,6.877018741004388,0.45811925441065093,0.19584337024628123,0.2818181818181818
development_slow_high_severity_016_no_outbreak,development_slow_high_severity_016,development,no_outbreak,slow_high_severity,8.997106836277077,,,4.2139648167730295,4,0.7168626399535767,,37,0.4367050277335787,6.877018741004388,0.45811925441065093,0.19584337024628123,0.5863636363636363
development_slow_high_severity_017_outbreak,development_slow_high_severity_017,development,outbreak,slow_high_severity,9.596652544560376,102.0,108.0,7.171100744294512,6,0.599600665941258,1.4008037249680867,34,0.4791350070444016,6.782522327232136,0.21942955205093245,0.11093110567768426,0.7136363636363636
development_slow_high_severity_017_no_outbreak,development_slow_high_severity_017,development,no_outbreak,slow_high_severity,9.596652544560376,,,7.171100744294512,6,0.599600665941258,,34,0.4791350070444016,6.782522327232136,0.21942955205093245,0.11093110567768426,0.8
development_slow_high_severity_018_outbreak,development_slow_high_severity_018,development,outbreak,slow_high_severity,9.7469682647029,99.0,102.0,3.674471833547023,3,0.6346812269789808,1.2925439639181042,36,0.3295970549818436,5.226127094711403,0.23645270491542325,0.0755404743941793,0.5363636363636364
development_slow_high_severity_018_no_outbreak,development_slow_high_severity_018,development,no_outbreak,slow_high_severity,9.7469682647029,,,3.674471833547023,3,0.6346812269789808,,36,0.3295970549818436,5.226127094711403,0.23645270491542325,0.0755404743941793,0.7318181818181818
development_slow_high_severity_019_outbreak,development_slow_high_severity_019,development,outbreak,slow_high_severity,10.659104724456466,78.0,85.0,7.9612025573775655,7,0.8541861412642795,1.211798171295393,38,0.22111957214038605,5.101410672523289,0.20456014998761865,0.25169998653071374,0.5181818181818182
development_slow_high_severity_019_no_outbreak,development_slow_high_severity_019,development,no_outbreak,slow_high_severity,10.659104724456466,,,7.9612025573775655,7,0.8541861412642795,,38,0.22111957214038605,5.101410672523289,0.20456014998761865,0.25169998653071374,0.7545454545454545
